"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1110";6,5;0;14,9400286090734;0;-0,0281484768832756;0,0281484768832756
"1111";6,5;0;15,0507644448447;0;-0,030481065930126;0,030481065930126
"1112";6,5;0;15,2527621280597;0;-0,00690092886578353;0,00690092886578353
"1113";6,5;0;15,0418799998897;0;-0,00618163724531828;0,00618163724531828
"1114";6,5;0;15,5460386975821;0;-0,02074962151478;0,02074962151478
"1115";6,5;0;14,8454671474245;0;-0,0123114132439659;0,0123114132439659
"1116";6,5;0;14,9283348467585;0;-0,00845057801850291;0,00845057801850291
"1117";6,5;0;15,319000617087;0;-0,0160425714086139;0,0160425714086139
"1118";6,5;0;15,0025661717027;0;-0,017289607848014;0,017289607848014
"1119";6,5;0;14,8764010639074;0;-0,0143370206695188;0,0143370206695188
"1120";6,5;0;15,1941481502494;0;-0,0218332828929573;0,0218332828929573
"1121";6,5;0;15,2641523775158;0;-0,0172335151496497;0,0172335151496497
"1122";6,5;0;14,7285182644452;0;-0,0169045820528986;0,0169045820528986
"1123";6,5;0;15,3313432024107;0;-0,00208679526135946;0,00208679526135946
